"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
"MA0106202201A2215003","씨제이올리브영세종아름점","","G2","소매","G221","기타 상품 소매","G22199","그 외 기타 상품 전문 소매업","G47859","그 외 기타 분류 안된 상품 전문 소매업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300112960000","1","대지",1296,,"세종특별자치시 세종특별자치시 아름동 1296","361103258090","세종특별자치시 세종특별자치시 보듬3로",100,,"3611011300100890000000002","","세종특별자치시 세종특별자치시 보듬3로 100","339011","30100","","","",127.248622929287,36.5119473342446
"MA0106202201A0625459","풀무원푸드앤컬처정부세종청사법제처","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105050000","1","대지",505,,"세종특별자치시 세종특별자치시 어진동 505","361103258084","세종특별자치시 세종특별자치시 도움5로",20,,"3611011000103070012000001","","세종특별자치시 세종특별자치시 도움5로 20","339012","30102","","","",127.259521266156,36.5060846433793
"MA0106202201A0667444","세일디앤씨","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106080000","1","대지",608,,"세종특별자치시 세종특별자치시 어진동 608","361103258087","세종특별자치시 세종특별자치시 도움8로",81,,"3611011000100030113000001","","세종특별자치시 세종특별자치시 도움8로 81","339012","30107","","","",127.270645302959,36.5046090669854
"MA0106202201A0010564","비케이알","세종고운점","I2","음식","I210","기타 간이","I21003","피자","I56192","피자; 햄버거; 샌드위치 및 유사 음식점업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113160000","1","대지",1316,,"세종특별자치시 세종특별자치시 아름동 1316","361103258090","세종특별자치시 세종특별자치시 보듬3로",154,,"3611011300113160000000001","","세종특별자치시 세종특별자치시 보듬3로 154","339011","30100","","","",127.242651419214,36.5122570111687
"MA0106202201A0912274","영마트","세종점","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47121","슈퍼마켓","36","세종특별자치시","36110","세종특별자치시","36110510","한솔동","3611010600","한솔동","3611010600109730000","1","대지",973,,"세종특별자치시 세종특별자치시 한솔동 973","361103258054","세종특별자치시 세종특별자치시 누리로",32,,"4473033034200080001000005","","세종특별자치시 세종특별자치시 누리로 32","339014","30130","","","",127.252530182869,36.4775780295993
"MA0106202201A0521688","KFC세종이마트","","I2","음식","I210","기타 간이","I21003","피자","I56192","피자; 햄버거; 샌드위치 및 유사 음식점업","36","세종특별자치시","36110","세종특별자치시","36110510","한솔동","3611010500","가람동","3611010500109700000","1","대지",970,,"세종특별자치시 세종특별자치시 가람동 970","361103258061","세종특별자치시 세종특별자치시 금송로",687,,"3611010500104060000000001","","세종특별자치시 세종특별자치시 금송로 687","339001","30065","","","",127.2509910659,36.4708946721917
"MA0106202201A0117980","중동텍스타일어반아트리움","세종점","G2","소매","G209","섬유·의복·신발 소매","G20903","유아용 의류 소매업","G47417","유아용 의류 소매업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108110000","1","대지",811,,"세종특별자치시 세종특별자치시 나성동 811","361103351277","세종특별자치시 세종특별자치시 나성로",96,,"3611010700103840000000001","","세종특별자치시 세종특별자치시 나성로 96","339003","30128","","","",127.26100060885,36.487878065118
"MA0106202201A0625266","정부세종청사2동공정거래위원회카페","","G2","소매","G221","기타 상품 소매","G22199","그 외 기타 상품 전문 소매업","G47859","그 외 기타 분류 안된 상품 전문 소매업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106220000","1","대지",622,,"세종특별자치시 세종특별자치시 어진동 622","361103258079","세종특별자치시 세종특별자치시 다솜3로",95,,"3611011000100250000000001","","세종특별자치시 세종특별자치시 다솜3로 95","339012","30108","","","",127.268444886698,36.5041995073677
"MA0106202201A0087901","브라운에프엔비","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611010100","반곡동","3611010100108340000","1","대지",834,,"세종특별자치시 세종특별자치시 반곡동 834","361102348105","세종특별자치시 세종특별자치시 시청대로",336,,"3611010100107710110000001","","세종특별자치시 세종특별자치시 시청대로 336","339007","30147","","","",127.301139122922,36.4925686556149
"MA0106202201A0899301","케이알유통탐앤탐스더","센트럴점","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108110000","1","대지",811,,"세종특별자치시 세종특별자치시 나성동 811","361103351277","세종특별자치시 세종특별자치시 나성로",96,,"3611010700103840000000001","","세종특별자치시 세종특별자치시 나성로 96","339003","30128","","","",127.26100060885,36.487878065118
"MA0106202201A0977357","DREAMEGG","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110330","부강면","3611033025","부강면","3611033025101520000","1","대지",152,,"세종특별자치시 세종특별자치시 부강면 문곡리 152","361103000168","세종특별자치시 세종특별자치시 부강면 연청로",1161,,"4371038026101530000000001","","세종특별자치시 세종특별자치시 부강면 연청로 1161","339944","30073","","","",127.40060857728,36.5304308387815
"MA0106202201A1323180","다온비즈","세종점","S2","수리·개인","S203","자동차 수리·세차","S20302","자동차 세차장","S95213","자동차 세차업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108150000","1","대지",815,,"세종특별자치시 세종특별자치시 나성동 815","361103351261","세종특별자치시 세종특별자치시 국세청로",32,,"3611010700103980000000001","","세종특별자치시 세종특별자치시 국세청로 32","339003","30128","","","",127.261966640899,36.4864250846512
"MA0106202201A1902587","파크랜드","세종지점","G2","소매","G213","오락용품 소매","G21304","운동용품 소매업","G47631","운동 및 경기용품 소매업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108110000","1","대지",811,,"세종특별자치시 세종특별자치시 나성동 811","361103351277","세종특별자치시 세종특별자치시 나성로",96,,"3611010700103840000000001","","세종특별자치시 세종특별자치시 나성로 96","339003","30128","","","",127.26100060885,36.487878065118
"MA0106202201A0546453","푸라곰커피로스터스봄비와씨앗","","I2","음식","I212","비알코올 ","I21201","카페","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107590000","1","대지",759,,"세종특별자치시 세종특별자치시 보람동 759","361103350790","세종특별자치시 세종특별자치시 남세종로",454,,"3611010300106280007000002","","세종특별자치시 세종특별자치시 남세종로 454","339008","30150","","","",127.289698158013,36.4772502760923
"MA0106202201A0110562","잉글리시토킹돔새롬어학원","","P1","교육","P105","일반 교육","P10501","입시·교과학원","P85501","일반 교과학원","36","세종특별자치시","36110","세종특별자치시","36110515","새롬동","3611010800","새롬동","3611010800105880000","1","대지",588,,"세종특별자치시 세종특별자치시 새롬동 588","361103351283","세종특별자치시 세종특별자치시 새롬중앙로",47,,"3611010800103410092000001","","세종특별자치시 세종특별자치시 새롬중앙로 47","339009","30126","","","",127.250779909294,36.485007267201
"MA0106202201A0915689","슈키퍼","","S2","수리·개인","S209","세탁","S20901","세탁소","S96912","가정용 세탁업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025027","조치원읍","3611025027102980000","1","대지",298,,"세종특별자치시 세종특별자치시 조치원읍 남리 298","361104574267","세종특별자치시 세종특별자치시 조치원읍 새내2길",29,,"4473025027102980000035268","","세종특별자치시 세종특별자치시 조치원읍 새내2길 29","339802","30027","","","",127.300404542506,36.5970045341526
"MA0106202201A1168658","투썸세종","호수공원점","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106100000","1","대지",610,,"세종특별자치시 세종특별자치시 어진동 610","361103258087","세종특별자치시 세종특별자치시 도움8로",91,,"3611011000100030156000001","","세종특별자치시 세종특별자치시 도움8로 91","339012","30107","","","",127.271748770269,36.5041469697027
"MA0106202201A0635527","올리브데올리브엠브릿지","세종지점","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105100000","1","대지",510,,"세종특별자치시 세종특별자치시 어진동 510","361103258082","세종특별자치시 세종특별자치시 도움3로",19,,"3611011000105100000000001","","세종특별자치시 세종특별자치시 도움3로 19","339012","30116","","","",127.258081866989,36.5028976775363
"MA0106202201A0562581","에스티오AK","세종점","G2","소매","G213","오락용품 소매","G21304","운동용품 소매업","G47631","운동 및 경기용품 소매업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105390000","1","대지",539,,"세종특별자치시 세종특별자치시 어진동 539","361102000002","세종특별자치시 세종특별자치시 한누리대로",411,,"3611011000105390000000001","","세종특별자치시 세종특별자치시 한누리대로 411","339012","30116","","","",127.25885733607,36.5011297331556
"MA0106202201A1349766","초원웰빙한식뷔페","","I2","음식","I207","구내식당·뷔페","I20702","뷔페","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110390","소정면","3611039022","소정면","3611039022101320004","1","대지",132,4,"세종특별자치시 세종특별자치시 소정면 운당리 132-4","361104856619","세종특별자치시 세종특별자치시 소정면 운당9길",58,,"3611039022101320004000001","","세종특별자치시 세종특별자치시 소정면 운당9길 58","339872","30000","","","",127.151095097431,36.6993408702544
"MA0106202201A0915667","정부세종청사구두미화소","","M1","과학·기술","M115","기타 전문 과학","M11502","번역/통역 서비스업","M73902","번역 및 통역 서비스업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105560000","1","대지",556,,"세종특별자치시 세종특별자치시 어진동 556","361103258078","세종특별자치시 세종특별자치시 다솜2로",94,,"3611011000100430000000001","","세종특별자치시 세종특별자치시 다솜2로 94","339012","30110","","","",127.26501947194,36.5046216970347
"MA0106202201A2320781","르호봇스마트스페이스","","M1","과학·기술","M104","회계·세무","M10401","공인회계사","M71201","공인회계사업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107900000","1","대지",790,,"세종특별자치시 세종특별자치시 나성동 790","361103351278","세종특별자치시 세종특별자치시 나성북1로",22,,"3611010700103610023000001","","세종특별자치시 세종특별자치시 나성북1로 22","339003","30128","","","",127.258768125593,36.4910910469878
"MA0106202201A1540541","행복드림사회적협동조합","","M1","과학·기술","M115","기타 전문 과학","M11502","번역/통역 서비스업","M73902","번역 및 통역 서비스업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025030","조치원읍","3611025030100600006","1","대지",60,6,"세종특별자치시 세종특별자치시 조치원읍 죽림리 60-6","361103258034","세종특별자치시 세종특별자치시 조치원읍 충현로",80,,"4473025030100600006039947","","세종특별자치시 세종특별자치시 조치원읍 충현로 80","339884","30034","","","",127.29645465064,36.5957348052871
"MA0106202201A0915691","카페내일","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107250000","1","대지",725,,"세종특별자치시 세종특별자치시 보람동 725","361102000002","세종특별자치시 세종특별자치시 한누리대로",2154,,"3611010300106640015000001","","세종특별자치시 세종특별자치시 한누리대로 2154","339008","30151","","","",127.286364841161,36.4780873871488
"MA0106202201A0915687","가마솥누룽지","","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47129","기타 음ㆍ식료품 위주 종합 소매업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025027","조치원읍","3611025027102980001","1","대지",298,1,"세종특별자치시 세종특별자치시 조치원읍 남리 298-1","361104574267","세종특별자치시 세종특별자치시 조치원읍 새내2길",21,2,"3611025027102980000000001","","세종특별자치시 세종특별자치시 조치원읍 새내2길 21-2","339802","30027","","","",127.300236524077,36.5969058321222
"MA0106202201A0664884","홈플러스도서문화비","조치원점","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47121","슈퍼마켓","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025031","조치원읍","3611025031100530000","1","대지",53,,"세종특별자치시 세종특별자치시 조치원읍 번암리 53","361103258038","세종특별자치시 세종특별자치시 조치원읍 허만석로",60,,"4473025031100530000036102","","세종특별자치시 세종특별자치시 조치원읍 허만석로 60","339804","30036","","","",127.297726245892,36.5863777926358
"MA0106202201A0010492","비케이알버거킹세종조치원DT점","","I2","음식","I210","기타 간이","I21004","버거","I56192","피자; 햄버거; 샌드위치 및 유사 음식점업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025028","조치원읍","3611025028100450006","1","대지",45,6,"세종특별자치시 세종특별자치시 조치원읍 침산리 45-6","361103000189","세종특별자치시 세종특별자치시 조치원읍 세종로",2425,,"3611025028100450006000001","","세종특별자치시 세종특별자치시 조치원읍 세종로 2425","339887","30020","","","",127.289353685389,36.603511070117
"MA0106202201A1315000","할리스세종가람DT점","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110510","한솔동","3611010500","가람동","3611010500109680000","1","대지",968,,"세종특별자치시 세종특별자치시 가람동 968","361103258061","세종특별자치시 세종특별자치시 금송로",589,,"3611010500109680000000001","","세종특별자치시 세종특별자치시 금송로 589","339001","30065","","","",127.244344026258,36.4647084805486
"MA0106202201A0915685","다정가배","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110580","다정동","3611010900","다정동","3611010900109290000","1","대지",929,,"세종특별자치시 세종특별자치시 다정동 929","361104855627","세종특별자치시 세종특별자치시 다정남3로",10,,"3611010900103630185000001","","세종특별자치시 세종특별자치시 다정남3로 10","339004","30123","","","",127.250341827731,36.4945244081615
"MA0106202201A0120573","경성문화사","","G2","소매","G213","오락용품 소매","G21301","서점","G47611","서적; 신문 및 잡지류 소매업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611010100","반곡동","3611010100108500000","1","대지",850,,"세종특별자치시 세종특별자치시 반곡동 850","361102348105","세종특별자치시 세종특별자치시 시청대로",370,,"3611010100107360000000001","","세종특별자치시 세종특별자치시 시청대로 370","339007","30147","","","",127.304544787694,36.4958402172253
"MA0106202201A0208124","삼성전자서비스모바일세종센터","","S2","수리·개인","S206","기타 가정용품 수리","S20699","그 외 기타 개인/가정용품 수리업","S95399","그 외 기타 개인 및 가정용품 수리업","36","세종특별자치시","36110","세종특별자치시","36110570","대평동","3611010400","대평동","3611010400106920000","1","대지",692,,"세종특별자치시 세종특별자치시 대평동 692","361103258073","세종특별자치시 세종특별자치시 갈매로",58,,"3611010400102650024000001","","세종특별자치시 세종특별자치시 갈매로 58","339005","30153","","","",127.275426750505,36.4710390351874
"MA0106202201A1540542","행복드림사회적협동조합","","M1","과학·기술","M115","기타 전문 과학","M11502","번역/통역 서비스업","M73902","번역 및 통역 서비스업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025030","조치원읍","3611025030101020000","1","대지",102,,"세종특별자치시 세종특별자치시 조치원읍 죽림리 102","361103258001","세종특별자치시 세종특별자치시 조치원읍 군청로",86,,"4473025030101020000041636","","세종특별자치시 세종특별자치시 조치원읍 군청로 86","339884","30034","","","",127.293871141979,36.5922718119908
"MA0106202201A0110561","잉글리쉬토킹돔","","P1","교육","P105","일반 교육","P10501","입시·교과학원","P85501","일반 교과학원","36","세종특별자치시","36110","세종특별자치시","36110550","고운동","3611011200","고운동","3611011200117200000","1","대지",1720,,"세종특별자치시 세종특별자치시 고운동 1720","361103258108","세종특별자치시 세종특별자치시 마음로",70,,"3611011200202350000000010","","세종특별자치시 세종특별자치시 마음로 70","339002","30063","","","",127.234390975216,36.5050462665942
"MA0106202201A0625433","풀무원푸드앤컬처KDI국제정책대학원","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611010100","반곡동","3611010100110420000","1","대지",1042,,"세종특별자치시 세종특별자치시 반곡동 1042","361103350790","세종특별자치시 세종특별자치시 남세종로",263,,"3611010100102030249000001","","세종특별자치시 세종특별자치시 남세종로 263","339007","30149","","","",127.309810225038,36.4811648505763
"MA0106202201A0915429","퍼스트클로","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110340","금남면","3611034025","금남면","3611034025103180003","1","대지",318,3,"세종특별자치시 세종특별자치시 금남면 용담리 318-3","361103000100","세종특별자치시 세종특별자치시 금남면 안금로",239,,"3611034025103180003000001","","세종특별자치시 세종특별자치시 금남면 안금로 239","339831","30087","","","",127.284839180919,36.4209573280575
"MA0106202201A0066291","미쥬","","G2","소매","G209","섬유·의복·신발 소매","G20905","기타 의류 소매업","G47419","기타 의복 소매업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105210000","1","대지",521,,"세종특별자치시 세종특별자치시 어진동 521","361103258077","세종특별자치시 세종특별자치시 다솜1로",20,,"3611011000105210000000001","","세종특별자치시 세종특별자치시 다솜1로 20","339012","30116","","","",127.256678064288,36.5003143900996
"MA0106202201A0037302","라운지엑스세종","디티점","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110570","대평동","3611010400","대평동","3611010400107300000","1","대지",730,,"세종특별자치시 세종특별자치시 대평동 730","361103351901","세종특별자치시 세종특별자치시 종합운동장로",29,,"3611010400105760010000001","","세종특별자치시 세종특별자치시 종합운동장로 29","339005","30154","","","",127.268323657141,36.4690546416971
"MA0106202201A0009587","우정사업본부우체국","","G2","소매","G221","기타 상품 소매","G22199","그 외 기타 상품 전문 소매업","G47859","그 외 기타 분류 안된 상품 전문 소매업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105070000","1","대지",507,,"세종특별자치시 세종특별자치시 어진동 507","361103258084","세종특별자치시 세종특별자치시 도움5로",19,,"3611011000103070019000001","","세종특별자치시 세종특별자치시 도움5로 19","339012","30114","","","",127.259204177514,36.5047245890685
"MA0106202201A0522355","룸페커세종새롬점","","G2","소매","G209","섬유·의복·신발 소매","G20905","기타 의류 소매업","G47419","기타 의복 소매업","36","세종특별자치시","36110","세종특별자치시","36110515","새롬동","3611010800","새롬동","3611010800105820000","1","대지",582,,"세종특별자치시 세종특별자치시 새롬동 582","361103351283","세종특별자치시 세종특별자치시 새롬중앙로",63,,"3611010800200250000000002","","세종특별자치시 세종특별자치시 새롬중앙로 63","339009","30126","","","",127.250260337055,36.4865403264581
"MA0106202201A0087726","씨제이대한통운중부화물터미널주유소","","G2","소매","G214","연료 소매","G21401","주유소","G47711","운송장비용 주유소 운영업","36","세종특별자치시","36110","세종특별자치시","36110330","부강면","3611033024","부강면","3611033024104700002","1","대지",470,2,"세종특별자치시 세종특별자치시 부강면 갈산리 470-2","361103000168","세종특별자치시 세종특별자치시 부강면 연청로",745,46,"4371038029104700000000001","","세종특별자치시 세종특별자치시 부강면 연청로 745-46","339945","30071","","","",127.354924604799,36.5419119757089
"MA0106202201A0010245","SK에너지직영소담Self주유소","","G2","소매","G214","연료 소매","G21401","주유소","G47711","운송장비용 주유소 운영업","36","세종특별자치시","36110","세종특별자치시","36110555","소담동","3611010200","소담동","3611010200105700000","1","대지",570,,"세종특별자치시 세종특별자치시 소담동 570","361103350792","세종특별자치시 세종특별자치시 소담로",40,,"3611010200100090121000001","","세종특별자치시 세종특별자치시 소담로 40","339010","30149","","","",127.306985838746,36.4837044014493
"MA0106202201A1349767","초원케이터링","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110390","소정면","3611039021","소정면","3611039021101690015","1","대지",169,15,"세종특별자치시 세종특별자치시 소정면 소정리 169-15","361104574313","세종특별자치시 세종특별자치시 소정면 소정구길",178,,"4473037021101690015000196","","세종특별자치시 세종특별자치시 소정면 소정구길 178","339872","30001","","","",127.157168540155,36.7198336140011
"MA0106202201A0625337","풀무원푸드앤컬처세종청사1동국무조정(카페","","G2","소매","G221","기타 상품 소매","G22199","그 외 기타 상품 전문 소매업","G47859","그 외 기타 분류 안된 상품 전문 소매업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106150000","1","대지",615,,"세종특별자치시 세종특별자치시 어진동 615","361103258076","세종특별자치시 세종특별자치시 다솜로",261,,"3611011000200780000000001","","세종특별자치시 세종특별자치시 다솜로 261","339012","30107","","","",127.270963610026,36.5030583583034
"MA0106202201A1339858","수소에너지네트워크","","M1","과학·기술","M109","기술 서비스","M10999","기타 엔지니어링 서비스업","M72129","기타 엔지니어링 서비스업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105670000","1","대지",567,,"세종특별자치시 세종특별자치시 어진동 567","361103258078","세종특별자치시 세종특별자치시 다솜2로",61,,"3611011000105670000000001","","세종특별자치시 세종특별자치시 다솜2로 61","339012","30113","","","",127.262891492634,36.5025177026296
"MA0106202201A0207938","삼성전자서비스디지털세종센터","","S2","수리·개인","S206","기타 가정용품 수리","S20699","그 외 기타 개인/가정용품 수리업","S95399","그 외 기타 개인 및 가정용품 수리업","36","세종특별자치시","36110","세종특별자치시","36110570","대평동","3611010400","대평동","3611010400106740000","1","대지",674,,"세종특별자치시 세종특별자치시 대평동 674","361104853193","세종특별자치시 세종특별자치시 대평3길",18,,"3611010400100630007000002","","세종특별자치시 세종특별자치시 대평3길 18","339005","30152","","","",127.274934018037,36.4736895799665
"MA0106202201A2102656","잇올스파르타관리형독서실","","R1","예술·스포츠","R102","도서관·사적지","R10202","독서실/스터디 카페","R90212","독서실 운영업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107400000","1","대지",740,,"세종특별자치시 세종특별자치시 나성동 740","361102000002","세종특별자치시 세종특별자치시 한누리대로",275,,"3611010700107400000000001","","세종특별자치시 세종특별자치시 한누리대로 275","339003","30127","","","",127.256372220376,36.4887982682577
"MA0106202201A0915526","전의농업협동조합","","G2","소매","G204","종합 소매","G20405","편의점","G47122","체인화 편의점","36","세종특별자치시","36110","세종특별자치시","36110370","전의면","3611037021","전의면","3611037021102140008","1","대지",214,8,"세종특별자치시 세종특별자치시 전의면 읍내리 214-8","361104574435","세종특별자치시 세종특별자치시 전의면 읍내길",10,,"4473035021102140008010836","","세종특별자치시 세종특별자치시 전의면 읍내길 10","339854","30004","","","",127.204692098657,36.6802740238307
"MA0106202201A0915686","내일스토어","","G2","소매","G221","기타 상품 소매","G22199","그 외 기타 상품 전문 소매업","G47859","그 외 기타 분류 안된 상품 전문 소매업","36","세종특별자치시","36110","세종특별자치시","36110520","도담동","3611011400","도담동","3611011400108500000","1","대지",850,,"세종특별자치시 세종특별자치시 도담동 850","361103258112","세종특별자치시 세종특별자치시 보듬1로",16,,"3611011400101710002000001","","세종특별자치시 세종특별자치시 보듬1로 16","339006","30098","","","",127.259131577565,36.5097351656858
"MA0106202201A0563448","노브랜드세종나성점","","G2","소매","G221","기타 상품 소매","G22199","그 외 기타 상품 전문 소매업","G47859","그 외 기타 분류 안된 상품 전문 소매업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107400000","1","대지",740,,"세종특별자치시 세종특별자치시 나성동 740","361102000002","세종특별자치시 세종특별자치시 한누리대로",275,,"3611010700107400000000001","","세종특별자치시 세종특별자치시 한누리대로 275","339003","30127","","","",127.256372220376,36.4887982682577
